DATA;KOD;KODROZ;KVK;KRK;KTFK;KEKV;KKD;KKF;KKFN;MONTH;SUMM;NOTE
01.01.2013;2;M11;0;0;0;0;18030200;0;1;0;100369300;
01.01.2013;2;M12;0;0;0;0;18030200;0;1;0;92529000;
01.01.2013;12;M1;0;0;0;0;18030200;0;1;1;97987900;
01.01.2013;12;M2;0;0;0;0;18030200;0;1;2;120000000;
01.01.2013;12;M3;0;0;0;0;18030200;0;1;3;101012100;
01.01.2013;12;M4;0;0;0;0;18030200;0;1;4;80000000;
01.01.2013;12;M5;0;0;0;0;18030200;0;1;5;100000000;
01.01.2013;12;M6;0;0;0;0;18030200;0;1;6;85000000;
01.01.2013;12;M7;0;0;0;0;18030200;0;1;7;543185800;
01.01.2013;12;M8;0;0;0;0;18030200;0;1;8;83416200;
01.01.2013;12;M9;0;0;0;0;18030200;0;1;9;95872600;
01.01.2013;12;M10;0;0;0;0;18030200;0;1;10;94576600;
01.01.2013;12;M11;0;0;0;0;18030200;0;1;11;100369300;
01.01.2013;12;M12;0;0;0;0;18030200;0;1;12;92529000;
01.01.2013;2;M1;0;0;0;0;18030100;0;1;0;97987900;
01.01.2013;2;M2;0;0;0;0;18030100;0;1;0;120000000;
01.01.2013;2;M3;0;0;0;0;18030100;0;1;0;101012100;
01.01.2013;2;M4;0;0;0;0;18030100;0;1;0;80000000;
01.01.2013;2;M5;0;0;0;0;18030100;0;1;0;100000000;
01.01.2013;2;M6;0;0;0;0;18030100;0;1;0;85000000;
01.01.2013;2;M7;0;0;0;0;18030100;0;1;0;543185800;
01.01.2013;2;M8;0;0;0;0;18030100;0;1;0;10042000;
01.01.2013;2;M9;0;0;0;0;18030100;0;1;0;33405100;
01.01.2013;2;M10;0;0;0;0;18030100;0;1;0;14219500;
01.01.2013;2;M11;0;0;0;0;18030100;0;1;0;11557500;
01.01.2013;2;M12;0;0;0;0;18030100;0;1;0;11462200;
01.01.2013;12;M1;0;0;0;0;18030100;0;1;1;22652300;
01.01.2013;12;M2;0;0;0;0;18030100;0;1;2;36000000;
01.01.2013;12;M3;0;0;0;0;18030100;0;1;3;34347700;
01.01.2013;12;M4;0;0;0;0;18030100;0;1;4;14000000;
01.01.2013;12;M5;0;0;0;0;18030100;0;1;5;14000000;
01.01.2013;12;M6;0;0;0;0;18030100;0;1;6;12000000;
01.01.2013;12;M7;0;0;0;0;18030100;0;1;7;89328400;
01.01.2013;12;M8;0;0;0;0;18030100;0;1;8;10042000;
01.01.2013;12;M9;0;0;0;0;18030100;0;1;9;33405100;
01.01.2013;12;M10;0;0;0;0;18030100;0;1;10;14219500;
01.01.2013;12;M11;0;0;0;0;18030100;0;1;11;11557500;
01.01.2013;12;M12;0;0;0;0;18030100;0;1;12;11462200;
01.01.2013;2;M1;0;0;0;0;13050500;0;1;0;22652300;
01.01.2013;2;M2;0;0;0;0;13050500;0;1;0;36000000;
01.01.2013;2;M3;0;0;0;0;13050500;0;1;0;34347700;
01.01.2013;2;M4;0;0;0;0;13050500;0;1;0;14000000;
01.01.2013;2;M5;0;0;0;0;13050500;0;1;0;14000000;
01.01.2013;2;M6;0;0;0;0;13050500;0;1;0;12000000;
01.01.2013;2;M7;0;0;0;0;13050500;0;1;0;89328400;
01.01.2013;2;M8;0;0;0;0;13050500;0;1;0;283754700;
01.01.2013;2;M9;0;0;0;0;13050500;0;1;0;350829800;
01.01.2013;2;M10;0;0;0;0;13050500;0;1;0;334277900;
01.01.2013;2;M11;0;0;0;0;13050500;0;1;0;369019900;
01.01.2013;2;M12;0;0;0;0;13050500;0;1;0;356872600;
01.01.2013;12;M1;0;0;0;0;13050500;0;1;1;324688400;
01.01.2013;12;M2;0;0;0;0;13050500;0;1;2;259348000;
01.01.2013;12;M3;0;0;0;0;13050500;0;1;3;210963600;
01.01.2013;12;M4;0;0;0;0;13050500;0;1;4;255000000;
01.01.2013;12;M5;0;0;0;0;13050500;0;1;5;285000000;
01.01.2013;12;M6;0;0;0;0;13050500;0;1;6;310000000;
01.01.2013;12;M7;0;0;0;0;13050500;0;1;7;1265286800;
01.01.2013;12;M8;0;0;0;0;13050500;0;1;8;283754700;
01.01.2013;12;M9;0;0;0;0;13050500;0;1;9;350829800;
01.01.2013;12;M10;0;0;0;0;13050500;0;1;10;334277900;
01.01.2013;12;M11;0;0;0;0;13050500;0;1;11;369019900;
01.01.2013;12;M12;0;0;0;0;13050500;0;1;12;356872600;
01.01.2013;2;M1;0;0;0;0;13050300;0;1;0;324688400;
01.01.2013;2;M2;0;0;0;0;13050300;0;1;0;259348000;
01.01.2013;2;M3;0;0;0;0;13050300;0;1;0;210963600;
01.01.2013;2;M4;0;0;0;0;13050300;0;1;0;255000000;
01.01.2013;2;M5;0;0;0;0;13050300;0;1;0;285000000;
01.01.2013;2;M6;0;0;0;0;13050300;0;1;0;310000000;
01.01.2013;2;M7;0;0;0;0;13050300;0;1;0;1265286800;
01.01.2013;2;M8;0;0;0;0;13050300;0;1;0;221430500;
01.01.2013;2;M9;0;0;0;0;13050300;0;1;0;309336400;
01.01.2013;2;M10;0;0;0;0;13050300;0;1;0;250388300;
01.01.2013;2;M11;0;0;0;0;13050300;0;1;0;272351000;
01.01.2013;2;M12;0;0;0;0;13050300;0;1;0;278431200;
01.01.2013;12;M1;0;0;0;0;13050300;0;1;1;255586100;
01.01.2013;12;M2;0;0;0;0;13050300;0;1;2;274652000;
01.01.2013;12;M3;0;0;0;0;13050300;0;1;3;265000000;
01.01.2013;12;M4;0;0;0;0;13050300;0;1;4;259998000;
01.01.2013;12;M5;0;0;0;0;13050300;0;1;5;270000000;
01.01.2013;12;M6;0;0;0;0;13050300;0;1;6;267180400;
01.01.2013;12;M7;0;0;0;0;13050300;0;1;7;1561319600;
01.01.2013;12;M8;0;0;0;0;13050300;0;1;8;221430500;
01.01.2013;12;M9;0;0;0;0;13050300;0;1;9;309336400;
01.01.2013;12;M10;0;0;0;0;13050300;0;1;10;250388300;
01.01.2013;12;M11;0;0;0;0;13050300;0;1;11;272351000;
01.01.2013;12;M12;0;0;0;0;13050300;0;1;12;278431200;
01.01.2013;2;M1;0;0;0;0;13050200;0;1;0;255586100;
01.01.2013;2;M2;0;0;0;0;13050200;0;1;0;274652000;
01.01.2013;2;M3;0;0;0;0;13050200;0;1;0;265000000;
01.01.2013;2;M4;0;0;0;0;13050200;0;1;0;259998000;
01.01.2013;2;M5;0;0;0;0;13050200;0;1;0;270000000;
01.01.2013;2;M6;0;0;0;0;13050200;0;1;0;267180400;
01.01.2013;2;M7;0;0;0;0;13050200;0;1;0;1561319600;
01.01.2013;2;M8;0;0;0;0;13050200;0;1;0;6118100;
01.01.2013;2;M9;0;0;0;0;13050200;0;1;0;4500000;
01.01.2013;2;M10;0;0;0;0;13050200;0;1;0;4500000;
01.01.2013;2;M11;0;0;0;0;13050200;0;1;0;4500000;
01.01.2013;2;M12;0;0;0;0;13050200;0;1;0;35381900;
01.01.2013;12;M1;0;0;0;0;13050200;0;1;1;6118100;
01.01.2013;12;M2;0;0;0;0;13050200;0;1;2;4500000;
01.01.2013;12;M3;0;0;0;0;13050200;0;1;3;4500000;
01.01.2013;12;M4;0;0;0;0;13050200;0;1;4;4500000;
01.01.2013;12;M5;0;0;0;0;13050200;0;1;5;35381900;
01.01.2013;12;M6;0;0;0;0;13050200;0;1;6;4325500;
01.01.2013;12;M7;0;0;0;0;13050200;0;1;7;29391000;
01.01.2013;12;M8;0;0;0;0;13050200;0;1;8;16275000;
01.01.2013;12;M9;0;0;0;0;13050200;0;1;9;1500000;
01.01.2013;12;M10;0;0;0;0;13050200;0;1;10;2300000;
01.01.2013;12;M11;0;0;0;0;13050200;0;1;11;500000;
01.01.2013;12;M12;0;0;0;0;13050200;0;1;12;4000000;
01.01.2013;2;M1;0;0;0;0;13050100;0;1;0;71708500;
01.01.2013;2;M2;0;0;0;0;13050100;0;1;0;4325500;
01.01.2013;2;M3;0;0;0;0;13050100;0;1;0;29391000;
01.01.2013;2;M4;0;0;0;0;13050100;0;1;0;16275000;
01.01.2013;2;M5;0;0;0;0;13050100;0;1;0;1500000;
01.01.2013;2;M6;0;0;0;0;13050100;0;1;0;2300000;
01.01.2013;2;M7;0;0;0;0;13050100;0;1;0;500000;
01.01.2013;2;M8;0;0;0;0;13050100;0;1;0;4000000;
01.01.2013;2;M9;0;0;0;0;13050100;0;1;0;71708500;
01.01.2013;2;M10;0;0;0;0;13050100;0;1;0;60829000;
01.01.2013;2;M11;0;0;0;0;13050100;0;1;0;107465400;
01.01.2013;2;M12;0;0;0;0;13050100;0;1;0;108840400;
01.01.2013;12;M1;0;0;0;0;13050100;0;1;1;104074300;
01.01.2013;12;M2;0;0;0;0;13050100;0;1;2;132143300;
01.01.2013;12;M3;0;0;0;0;13050100;0;1;3;80798100;
01.01.2013;12;M4;0;0;0;0;13050100;0;1;4;245000000;
01.01.2013;12;M5;0;0;0;0;13050100;0;1;5;159201900;
01.01.2013;12;M6;0;0;0;0;13050100;0;1;6;100000000;
01.01.2013;12;M7;0;0;0;0;13050100;0;1;7;125000000;
01.01.2013;12;M8;0;0;0;0;13050100;0;1;8;150000000;
01.01.2013;12;M9;0;0;0;0;13050100;0;1;9;226647600;
01.01.2013;12;M10;0;0;0;0;13050100;0;1;10;60829000;
01.01.2013;12;M11;0;0;0;0;13050100;0;1;11;107465400;
01.01.2013;12;M12;0;0;0;0;13050100;0;1;12;108840400;
01.01.2013;2;M8;0;0;0;0;11023200;0;1;0;104074300;
01.01.2013;2;M9;0;0;0;0;11023200;0;1;0;132143300;
01.01.2013;2;M10;0;0;0;0;11023200;0;1;0;80798100;
01.01.2013;2;M11;0;0;0;0;11023200;0;1;0;245000000;
01.01.2013;2;M12;0;0;0;0;11023200;0;1;0;159201900;
01.01.2013;12;M8;0;0;0;0;11023200;0;1;8;100000000;
01.01.2013;12;M9;0;0;0;0;11023200;0;1;9;125000000;
01.01.2013;12;M10;0;0;0;0;11023200;0;1;10;150000000;
01.01.2013;12;M11;0;0;0;0;11023200;0;1;11;226647600;
01.01.2013;12;M12;0;0;0;0;11023200;0;1;12;49057000;
01.01.2013;2;M1;0;0;0;0;11020200;0;1;0;33828400;
01.01.2013;2;M2;0;0;0;0;11020200;0;1;0;89554400;
01.01.2013;2;M3;0;0;0;0;11020200;0;1;0;45925500;
01.01.2013;2;M8;0;0;0;0;11020200;0;1;0;69623000;
01.01.2013;2;M9;0;0;0;0;11020200;0;1;0;80770000;
01.01.2013;2;M10;0;0;0;0;11020200;0;1;0;29062300;
01.01.2013;2;M11;0;0;0;0;11020200;0;1;0;53177700;
01.01.2013;2;M12;0;0;0;0;11020200;0;1;0;32220000;
01.01.2013;12;M1;0;0;0;0;11020200;0;1;1;66170000;
01.01.2013;12;M2;0;0;0;0;11020200;0;1;2;93170000;
01.01.2013;12;M3;0;0;0;0;11020200;0;1;3;7441700;
01.01.2013;12;M8;0;0;0;0;11020200;0;1;8;49057000;
01.01.2013;12;M9;0;0;0;0;11020200;0;1;9;33828400;
01.01.2013;12;M10;0;0;0;0;11020200;0;1;10;89554400;
01.01.2013;12;M11;0;0;0;0;11020200;0;1;11;45925500;
01.01.2013;12;M12;0;0;0;0;11020200;0;1;12;69623000;
01.01.2013;2;M1;0;0;0;0;11010500;0;1;0;80770000;
01.01.2013;2;M2;0;0;0;0;11010500;0;1;0;29062300;
01.01.2013;2;M3;0;0;0;0;11010500;0;1;0;53177700;
01.01.2013;2;M4;0;0;0;0;11010500;0;1;0;32220000;
01.01.2013;2;M5;0;0;0;0;11010500;0;1;0;66170000;
01.01.2013;2;M6;0;0;0;0;11010500;0;1;0;93170000;
01.01.2013;2;M7;0;0;0;0;11010500;0;1;0;7441700;
01.01.2013;2;M8;0;0;0;0;11010500;0;1;0;191010000;
01.01.2013;2;M9;0;0;0;0;11010500;0;1;0;214394700;
01.01.2013;2;M10;0;0;0;0;11010500;0;1;0;210855900;
01.01.2013;2;M11;0;0;0;0;11010500;0;1;0;211687200;
01.01.2013;2;M12;0;0;0;0;11010500;0;1;0;222583000;
01.01.2013;12;M1;0;0;0;0;11010500;0;1;1;256800000;
01.01.2013;12;M2;0;0;0;0;11010500;0;1;2;225981700;
01.01.2013;12;M3;0;0;0;0;11010500;0;1;3;193818300;
01.01.2013;12;M4;0;0;0;0;11010500;0;1;4;213800000;
01.01.2013;12;M5;0;0;0;0;11010500;0;1;5;232700000;
01.01.2013;12;M6;0;0;0;0;11010500;0;1;6;221500000;
01.01.2013;12;M7;0;0;0;0;11010500;0;1;7;182929200;
01.01.2013;12;M8;0;0;0;0;11010500;0;1;8;191010000;
01.01.2013;12;M9;0;0;0;0;11010500;0;1;9;214394700;
01.01.2013;12;M10;0;0;0;0;11010500;0;1;10;210855900;
01.01.2013;12;M11;0;0;0;0;11010500;0;1;11;211687200;
01.01.2013;12;M12;0;0;0;0;11010500;0;1;12;222583000;
01.01.2013;2;M1;0;0;0;0;11010400;0;1;0;256800000;
01.01.2013;2;M2;0;0;0;0;11010400;0;1;0;225981700;
01.01.2013;2;M3;0;0;0;0;11010400;0;1;0;193818300;
01.01.2013;2;M4;0;0;0;0;11010400;0;1;0;213800000;
01.01.2013;2;M5;0;0;0;0;11010400;0;1;0;232700000;
01.01.2013;2;M6;0;0;0;0;11010400;0;1;0;221500000;
01.01.2013;2;M7;0;0;0;0;11010400;0;1;0;182929200;
01.01.2013;2;M8;0;0;0;0;11010400;0;1;0;1842526800;
01.01.2013;2;M9;0;0;0;0;11010400;0;1;0;2014951900;
01.01.2013;2;M10;0;0;0;0;11010400;0;1;0;2131615000;
01.01.2013;2;M11;0;0;0;0;11010400;0;1;0;2222601100;
01.01.2013;2;M12;0;0;0;0;11010400;0;1;0;2187680800;
01.01.2013;12;M1;0;0;0;0;11010400;0;1;1;2704075300;
01.01.2013;12;M2;0;0;0;0;11010400;0;1;2;1901753600;
01.01.2013;12;M3;0;0;0;0;11010400;0;1;3;7078676600;
01.01.2013;12;M4;0;0;0;0;11010400;0;1;4;2406163800;
01.01.2013;12;M5;0;0;0;0;11010400;0;1;5;2938457700;
01.01.2013;12;M6;0;0;0;0;11010400;0;1;6;4872218500;
01.01.2013;12;M7;0;0;0;0;11010400;0;1;7;3248828900;
01.01.2013;12;M8;0;0;0;0;11010400;0;1;8;1842526800;
01.01.2013;12;M9;0;0;0;0;11010400;0;1;9;2014951900;
01.01.2013;12;M10;0;0;0;0;11010400;0;1;10;2131615000;
01.01.2013;12;M11;0;0;0;0;11010400;0;1;11;2222601100;
01.01.2013;12;M12;0;0;0;0;11010400;0;1;12;2187680800;
01.01.2013;2;M1;0;0;0;0;11010200;0;1;0;2704075300;
01.01.2013;2;M2;0;0;0;0;11010200;0;1;0;1901753600;
01.01.2013;2;M3;0;0;0;0;11010200;0;1;0;7078676600;
01.01.2013;2;M4;0;0;0;0;11010200;0;1;0;2406163800;
01.01.2013;2;M5;0;0;0;0;11010200;0;1;0;2938457700;
01.01.2013;2;M6;0;0;0;0;11010200;0;1;0;4872218500;
01.01.2013;2;M7;0;0;0;0;11010200;0;1;0;3248828900;
01.01.2013;2;M8;0;0;0;0;11010200;0;1;0;47612600;
01.01.2013;2;M9;0;0;0;0;11010200;0;1;0;49716400;
01.01.2013;2;M10;0;0;0;0;11010200;0;1;0;47865000;
01.01.2013;2;M11;0;0;0;0;11010200;0;1;0;49200000;
01.01.2013;2;M12;0;0;0;0;11010200;0;1;0;57386000;
01.01.2013;12;M1;0;0;0;0;11010200;0;1;1;58300000;
01.01.2013;12;M2;0;0;0;0;11010200;0;1;2;60100000;
01.01.2013;12;M3;0;0;0;0;11010200;0;1;3;61150000;
01.01.2013;12;M4;0;0;0;0;11010200;0;1;4;66850000;
01.01.2013;12;M5;0;0;0;0;11010200;0;1;5;67660000;
01.01.2013;12;M6;0;0;0;0;11010200;0;1;6;62870000;
01.01.2013;12;M7;0;0;0;0;11010200;0;1;7;75050000;
01.01.2013;12;M8;0;0;0;0;11010200;0;1;8;47612600;
01.01.2013;12;M9;0;0;0;0;11010200;0;1;9;49716400;
01.01.2013;12;M10;0;0;0;0;11010200;0;1;10;47865000;
01.01.2013;12;M11;0;0;0;0;11010200;0;1;11;49200000;
01.01.2013;12;M12;0;0;0;0;11010200;0;1;12;57386000;
01.01.2013;2;M1;0;0;0;0;11010100;0;1;0;58300000;
01.01.2013;2;M2;0;0;0;0;11010100;0;1;0;60100000;
01.01.2013;2;M3;0;0;0;0;11010100;0;1;0;61150000;
01.01.2013;2;M4;0;0;0;0;11010100;0;1;0;66850000;
01.01.2013;2;M5;0;0;0;0;11010100;0;1;0;67660000;
01.01.2013;2;M6;0;0;0;0;11010100;0;1;0;62870000;
01.01.2013;2;M7;0;0;0;0;11010100;0;1;0;75050000;
01.01.2013;2;M8;0;0;0;0;11010100;0;1;0;85660000;
01.01.2013;2;M9;0;0;0;0;11010100;0;1;0;218689960;
01.01.2013;2;M10;0;0;0;0;11010100;0;1;0;162089435;
01.01.2013;2;M11;0;0;0;0;11010100;0;1;0;195558981;
01.01.2013;2;M12;0;0;0;0;11010100;0;1;0;202492950;
01.01.2013;12;M1;0;0;0;0;11010100;0;1;1;213669290;
01.01.2013;12;M2;0;0;0;0;11010100;0;1;2;241808750;
01.01.2013;12;M3;0;0;0;0;11010100;0;1;3;255362391;
01.01.2013;12;M4;0;0;0;0;11010100;0;1;4;246111141;
01.01.2013;12;M5;0;0;0;0;11010100;0;1;5;275081370;
01.01.2013;12;M6;0;0;0;0;11010100;0;1;6;264047164;
01.01.2013;12;M7;0;0;0;0;11010100;0;1;7;274209535;
01.01.2013;12;M8;0;0;0;0;11010100;0;1;8;85660000;
01.01.2013;12;M9;0;0;0;0;11010100;0;1;9;218689960;
01.01.2013;12;M10;0;0;0;0;11010100;0;1;10;162089435;
01.01.2013;12;M11;0;0;0;0;11010100;0;1;11;195558981;
01.01.2013;12;M12;0;0;0;0;11010100;0;1;12;202492950;
01.01.2013;2;M1;0;0;0;0;50110000;0;7;0;213669290;
01.01.2013;2;M2;0;0;0;0;50110000;0;7;0;241808750;
01.01.2013;2;M3;0;0;0;0;50110000;0;7;0;255362391;
01.01.2013;2;M4;0;0;0;0;50110000;0;7;0;246111141;
01.01.2013;2;M5;0;0;0;0;50110000;0;7;0;275081370;
01.01.2013;2;M6;0;0;0;0;50110000;0;7;0;264047164;
01.01.2013;2;M7;0;0;0;0;50110000;0;7;0;274209535;
01.01.2013;2;M8;0;0;0;0;50110000;0;7;0;66464500;
01.01.2013;2;M9;0;0;0;0;50110000;0;7;0;103340000;
01.01.2013;2;M10;0;0;0;0;50110000;0;7;0;105551500;
01.01.2013;2;M11;0;0;0;0;50110000;0;7;0;102055500;
01.01.2013;2;M12;0;0;0;0;50110000;0;7;0;105554400;
01.01.2013;112;M1;0;0;0;0;50110000;0;7;1;83430000;
01.01.2013;112;M2;0;0;0;0;50110000;0;7;2;104100000;
01.01.2013;112;M3;0;0;0;0;50110000;0;7;3;91010000;
01.01.2013;112;M4;0;0;0;0;50110000;0;7;4;93228500;
01.01.2013;112;M5;0;0;0;0;50110000;0;7;5;92230000;
01.01.2013;112;M6;0;0;0;0;50110000;0;7;6;98060000;
01.01.2013;112;M7;0;0;0;0;50110000;0;7;7;96950000;
01.01.2013;112;M8;0;0;0;0;50110000;0;7;8;66464500;
01.01.2013;112;M9;0;0;0;0;50110000;0;7;9;103340000;
01.01.2013;112;M10;0;0;0;0;50110000;0;7;10;105551500;
01.01.2013;112;M11;0;0;0;0;50110000;0;7;11;102055500;
01.01.2013;112;M12;0;0;0;0;50110000;0;7;12;105554400;
01.01.2013;2;M1;0;0;0;0;41034400;0;7;0;83430000;
01.01.2013;2;M2;0;0;0;0;41034400;0;7;0;104100000;
01.01.2013;2;M3;0;0;0;0;41034400;0;7;0;91010000;
01.01.2013;2;M4;0;0;0;0;41034400;0;7;0;93228500;
01.01.2013;2;M5;0;0;0;0;41034400;0;7;0;92230000;
01.01.2013;2;M6;0;0;0;0;41034400;0;7;0;98060000;
01.01.2013;2;M7;0;0;0;0;41034400;0;7;0;96950000;
01.01.2013;2;M8;0;0;0;0;41034400;0;7;0;156000000;
01.01.2013;2;M9;0;0;0;0;41034400;0;7;0;156000000;
01.01.2013;2;M10;0;0;0;0;41034400;0;7;0;1797000;
01.01.2013;2;M11;0;0;0;0;41034400;0;7;0;1182100;
01.01.2013;2;M12;0;0;0;0;41034400;0;7;0;2334900;
01.01.2013;112;M1;0;0;0;0;41034400;0;7;1;1483500;
01.01.2013;112;M2;0;0;0;0;41034400;0;7;2;1318600;
01.01.2013;112;M3;0;0;0;0;41034400;0;7;3;2456200;
01.01.2013;112;M4;0;0;0;0;41034400;0;7;4;1908200;
01.01.2013;112;M5;0;0;0;0;41034400;0;7;5;2103500;
01.01.2013;112;M6;0;0;0;0;41034400;0;7;6;1854000;
01.01.2013;112;M7;0;0;0;0;41034400;0;7;7;1854000;
01.01.2013;112;M8;0;0;0;0;41034400;0;7;8;1854000;
01.01.2013;112;M9;0;0;0;0;41034400;0;7;9;1854000;
01.01.2013;112;M10;0;0;0;0;41034400;0;7;10;1797000;
01.01.2013;112;M11;0;0;0;0;41034400;0;7;11;1182100;
01.01.2013;112;M12;0;0;0;0;41034400;0;7;12;2334900;
01.01.2013;2;M1;0;0;0;0;41035000;0;1;0;1483500;
01.01.2013;2;M2;0;0;0;0;41035000;0;1;0;1318600;
01.01.2013;2;M3;0;0;0;0;41035000;0;1;0;2456200;
01.01.2013;2;M4;0;0;0;0;41035000;0;1;0;1908200;
01.01.2013;2;M5;0;0;0;0;41035000;0;1;0;2103500;
01.01.2013;2;M6;0;0;0;0;41035000;0;1;0;1854000;
01.01.2013;2;M7;0;0;0;0;41035000;0;1;0;1854000;
01.01.2013;2;M8;0;0;0;0;41035000;0;1;0;1854000;
01.01.2013;2;M9;0;0;0;0;41035000;0;1;0;1854000;
01.01.2013;2;M10;0;0;0;0;41035000;0;1;0;4661000;
01.01.2013;2;M11;0;0;0;0;41035000;0;1;0;2138600;
01.01.2013;2;M12;0;0;0;0;41035000;0;1;0;5336600;
01.01.2013;12;M1;0;0;0;0;41035000;0;1;1;8256800;
01.01.2013;12;M2;0;0;0;0;41035000;0;1;2;9998100;
01.01.2013;12;M3;0;0;0;0;41035000;0;1;3;7611900;
01.01.2013;12;M4;0;0;0;0;41035000;0;1;4;31097000;
01.01.2013;12;M5;0;0;0;0;41035000;0;1;5;12400000;
01.01.2013;12;M6;0;0;0;0;41035000;0;1;6;12500000;
01.01.2013;12;M7;0;0;0;0;41035000;0;1;7;10000000;
01.01.2013;12;M8;0;0;0;0;41035000;0;1;8;11000000;
01.01.2013;12;M9;0;0;0;0;41035000;0;1;9;4661000;
01.01.2013;12;M10;0;0;0;0;41035000;0;1;10;2138600;
01.01.2013;12;M11;0;0;0;0;41035000;0;1;11;5336600;
01.01.2013;12;M12;0;0;0;0;41035000;0;1;12;8256800;
01.01.2013;2;M7;0;0;0;0;41035000;0;7;0;9998100;
01.01.2013;112;M7;0;0;0;0;41035000;0;7;7;7611900;
01.01.2013;2;M1;0;0;0;0;18041500;0;7;0;31097000;
01.01.2013;2;M2;0;0;0;0;18041500;0;7;0;12400000;
01.01.2013;2;M3;0;0;0;0;18041500;0;7;0;12500000;
01.01.2013;2;M4;0;0;0;0;18041500;0;7;0;10000000;
01.01.2013;2;M5;0;0;0;0;18041500;0;7;0;11000000;
01.01.2013;2;M6;0;0;0;0;18041500;0;7;0;3875000;
01.01.2013;2;M7;0;0;0;0;18041500;0;7;0;9935000;
01.01.2013;2;M8;0;0;0;0;18041500;0;7;0;6650000;
01.01.2013;2;M9;0;0;0;0;18041500;0;7;0;31508200;
01.01.2013;2;M10;0;0;0;0;18041500;0;7;0;32963400;
01.01.2013;2;M11;0;0;0;0;18041500;0;7;0;8425400;
01.01.2013;2;M12;0;0;0;0;18041500;0;7;0;36018000;
01.01.2013;112;M1;0;0;0;0;18041500;0;7;1;140425000;
01.01.2013;112;M2;0;0;0;0;18041500;0;7;2;42000000;
01.01.2013;112;M3;0;0;0;0;18041500;0;7;3;43000000;
01.01.2013;112;M4;0;0;0;0;18041500;0;7;4;39000000;
01.01.2013;112;M5;0;0;0;0;18041500;0;7;5;41200000;
01.01.2013;112;M6;0;0;0;0;18041500;0;7;6;3875000;
01.01.2013;112;M7;0;0;0;0;18041500;0;7;7;9935000;
01.01.2013;112;M8;0;0;0;0;18041500;0;7;8;6650000;
01.01.2013;112;M9;0;0;0;0;18041500;0;7;9;31508200;
01.01.2013;112;M10;0;0;0;0;18041500;0;7;10;32963400;
01.01.2013;112;M11;0;0;0;0;18041500;0;7;11;8425400;
01.01.2013;112;M12;0;0;0;0;18041500;0;7;12;36018000;
01.01.2013;2;M1;0;0;0;0;12030100;0;7;0;140425000;
01.01.2013;2;M2;0;0;0;0;12030100;0;7;0;42000000;
01.01.2013;2;M3;0;0;0;0;12030100;0;7;0;43000000;
01.01.2013;2;M5;0;0;0;0;12030100;0;7;0;39000000;
01.01.2013;2;M6;0;0;0;0;12030100;0;7;0;41200000;
01.01.2013;2;M7;0;0;0;0;12030100;0;7;0;456000;
01.01.2013;2;M8;0;0;0;0;12030100;0;7;0;833000;
01.01.2013;2;M9;0;0;0;0;12030100;0;7;0;40000;
01.01.2013;2;M10;0;0;0;0;12030100;0;7;0;761000;
01.01.2013;2;M11;0;0;0;0;12030100;0;7;0;510000;
01.01.2013;2;M12;0;0;0;0;12030100;0;7;0;20000;
01.01.2013;112;M1;0;0;0;0;12030100;0;7;1;500000;
01.01.2013;112;M2;0;0;0;0;12030100;0;7;2;830000;
01.01.2013;112;M3;0;0;0;0;12030100;0;7;3;15000;
01.01.2013;112;M5;0;0;0;0;12030100;0;7;5;390000;
01.01.2013;112;M6;0;0;0;0;12030100;0;7;6;820000;
01.01.2013;112;M7;0;0;0;0;12030100;0;7;7;25000;
01.01.2013;112;M8;0;0;0;0;12030100;0;7;8;456000;
01.01.2013;112;M9;0;0;0;0;12030100;0;7;9;833000;
01.01.2013;112;M10;0;0;0;0;12030100;0;7;10;40000;
01.01.2013;112;M11;0;0;0;0;12030100;0;7;11;761000;
01.01.2013;112;M12;0;0;0;0;12030100;0;7;12;510000;
01.01.2013;2;M1;0;0;0;0;12030200;0;7;0;20000;
01.01.2013;2;M2;0;0;0;0;12030200;0;7;0;500000;
01.01.2013;2;M3;0;0;0;0;12030200;0;7;0;830000;
01.01.2013;2;M4;0;0;0;0;12030200;0;7;0;15000;
01.01.2013;2;M5;0;0;0;0;12030200;0;7;0;390000;
01.01.2013;2;M6;0;0;0;0;12030200;0;7;0;820000;
01.01.2013;2;M7;0;0;0;0;12030200;0;7;0;25000;
01.01.2013;2;M8;0;0;0;0;12030200;0;7;0;5100;
01.01.2013;2;M9;0;0;0;0;12030200;0;7;0;2380000;
01.01.2013;2;M10;0;0;0;0;12030200;0;7;0;15000;
01.01.2013;2;M11;0;0;0;0;12030200;0;7;0;1206000;
01.01.2013;2;M12;0;0;0;0;12030200;0;7;0;1224500;
01.01.2013;112;M1;0;0;0;0;12030200;0;7;1;10900;
01.01.2013;112;M2;0;0;0;0;12030200;0;7;2;5500;
01.01.2013;112;M3;0;0;0;0;12030200;0;7;3;2390000;
01.01.2013;112;M4;0;0;0;0;12030200;0;7;4;98000;
01.01.2013;112;M5;0;0;0;0;12030200;0;7;5;7400;
01.01.2013;112;M6;0;0;0;0;12030200;0;7;6;2560000;
01.01.2013;112;M7;0;0;0;0;12030200;0;7;7;97600;
01.01.2013;112;M8;0;0;0;0;12030200;0;7;8;5100;
01.01.2013;112;M9;0;0;0;0;12030200;0;7;9;2380000;
01.01.2013;112;M10;0;0;0;0;12030200;0;7;10;15000;
