ID_KEY;OBL;NU;KMB
126;14;Бюджет Таборівської сільської ради;14307511000
126;15;Бюджет с. Маяки;15306513000
126;16;БОРКОВСКИЙ/С.БОРКИ;16306503000
126;17;Бюджет с. Тараканів;17305522000
126;18;Бюджет с.Сваркове;18304517000
126;19;Бюджет с.Калагарівка;19304509000
126;20;Бюджет с.Кобзарівка;20306506000
126;21;Бюджет с. Стокопані;21307511000
126;22;с. Юринцi;22304529000
126;23;Бюджет с. Чичиркозівка;23304525000
126;24;Бюджет с. Росошани;24305524000
126;25;Бюджет с. Сеньківка;25305524000
127;01;Бюджет с.Синицине;01304509000
127;02;СЕМИРIЦЬКА/С.СЕМИРIЧКА;02304522000
127;03;Бюджет с. Черче;03304531000
127;04;Бюджет Жовтневоі сільської ради;04306504000
127;05;Бюджет с. Кленівка;05301507000
127;06;Бюджет Сколобівської с\р;06305514000
127;07;Бюджет с.Осій;07305522000
127;08;Бюджет с. Біленьке;08307502000
127;09;Бюджет с. Городниця;09304506000
127;10;Бюджет селища Клавдігво;10305403000
127;11;Бюджет с.Наливайка;11304514000
127;12;Бюджет с.Нещеретове;12303505000
127;13;Бюджет с.Залокоть;13304517000
127;14;Бюджет Тимірязівської сільської ради;14307512000
127;15;Бюджет с. Мирного;15306514000
127;16;ВЕЛИКОПАВЛОВСКИЙ/С.ВЕЛИКАЯ ПАВЛОВКА;16306504000
127;17;Бюджет с. Шепетин;17305523000
127;18;Бюджет с.Семенівка;18304518000
127;19;Бюджет с.Клювинці;19304510000
127;20;Бюджет с.Костів;20306507000
127;21;Бюджет с. Стрілкове;21307512000
127;22;Деражнянський р-н;22305200000
127;23;Бюджет с. Шевченкове;23304526000
127;24;Бюджет Кіцманського р-ну;24306200000
127;25;Бюджет с. Смичин;25305525000
128;01;Бюджет с.Токар`їве;01304510000
128;02;СТЕПАШКIВСЬКА/С.СТЕПАШКИ;02304523000
128;03;Бюджет Ківерцівського р-ну;03305200000
128;04;Бюджет Затишанської сільської ради;04306516000
128;05;Бюджет с. Лисиче;05301508000
128;06;Бюджет Суховольської с\р;06305515000
128;07;Бюджет с.Приборжавське;07305523000
128;08;Бюджет с. Веселе;08307510000
128;09;Бюджет с. Далешево;09304507000
128;10;Бюджет селища Пісківка;10305405000
128;11;Бюджет с.Перегонівка;11304515000
128;12;Бюджет с.Павлівка;12303508000
128;13;Бюджет с.Довге Гірське;13304514000
128;14;Бюджет Трикратської сільської ради;14307513000
128;15;Бюджет с. Нерубайського;15306515000
128;16;ВЫСОКОВСКИЙ/С.ВЫСОКОЕ;16306505000
128;17;Бюджет Дубровицького р-ну;17306200000
128;18;Бюджет с.Слоут;18304519000
128;19;Бюджет с.Гадинківці;19304504000
128;20;Бюджет с.Мельникове;20306508000
128;21;Бюджет с. Щасливцево;21307516000
128;22;м. Деражня;22305301000
128;23;Бюджет с. Юрківка;23304527000
128;24;Бюджет м. Кіцмань;24306301000
128;25;Бюджет с. Солонівка;25305526000
129;01;Бюджет с.Ярке Поле;01304511000
129;02;ХАРПАЦЬКА/С.ХАРПАЧКА;02304524000
129;03;Бюджет м. Ківерців;03305301000
129;04;Бюджет Катернопільської сільської ради;04306505000
129;05;Бюджет с. Металіст;05301509000
129;06;Бюджет Топорищенської с\р;06305516000
129;07;Бюджет с.Сільце;07305524000
129;08;Бюджет с. Володимирівське;08307509000
129;09;Бюджет с. Копачинці;09304508000
129;10;Бюджет селища Немішагво;10305404000
129;11;Бюджет с.Пушково;11304516000
129;12;Бюджет с.Просторе;12303509000
129;13;Бюджет с.Нагуєвичі;13304524000
129;14;Бюджет Щербанівської сільської ради;14307514000
129;15;Бюджет с. Секретарівки;15306516000
129;16;ВЛАСОВСКИЙ/С.ВЛАСОВКА;16306506000
129;17;Бюджет м. Дубровиця;17306301000
129;18;Бюджет с.Сопич;18304520000
129;19;Бюджет с.Котівка;19304511000
129;20;Бюджет с.Минківка;20306509000
129;21;Бюджет с. Фрунзе;21307513000
129;22;Селище Вовковинцi;22305401000
129;23;Бюджет Золотоніського р-ну;23305200000
129;24;Бюджет селище Лужани;24306401000
129;25;Бюджет с. Тупичів;25305527000
130;01;Бюджет Красногвардійського р-ну;01305200000
130;02;ЧЕЧЕЛIВСЬКА/С.ЧЕЧЕЛIВКА;02304525000
130;03;Бюджет селища Олика;03305401000
130;04;Бюджет Кудашівської сільської ради;04306506000
130;05;Бюджет с. Многопілля;05301510000
130;06;Бюджет Фасовської с\р;06305517000
130;07;Бюджет с.Чорний Потік;07305525000
130;08;Бюджет с. Григорівка;08307511000
130;09;Бюджет с. Корнів;09304509000
130;10;Бюджет с. Блиставиця;10305501000
130;11;Бюджет с.Розділ;11304517000
130;12;Бюджет с.Солідарне;12303510000
130;13;Бюджет с.Долішньолужок;13304515000
130;14;Бюджет Яструбинівської сільської ради;14307515000
130;15;Бюджет с. Троїцького;15306517000
130;16;ДЕЙКАЛОВСКИЙ/С.ДЕЙКАЛОВКА;16306507000
130;17;Бюджет с. Бережки;17306501000
130;18;Бюджет с.Соснівка;18304521000
130;19;Бюджет с.Коцюбинці;19304512000
130;20;Бюджет с.Новий Мерчик;20306510000
130;21;Бюджет с. Червонопрапорне;21307514000
130;22;Селище Лозове;22305402000
130;23;Бюджет с. Антипівка;23305501000
130;24;Бюджет селище Неполоківці;24306402000
130;25;Бюджет с. Хоробичі;25305528000
131;01;Бюджет селища Красногвардійське;01305401000
131;02;ЯРМОЛИНЕЦЬКА/С.ЯРМОЛИНЦI;02304526000
131;03;Бюджет селища Цумань;03305402000
131;04;Бюджет Маломихайлівської сільської ради;04306507000
131;05;Бюджет с. Новоіванівка;05301511000
131;06;Бюджет Ягодинської с\р;06305518000
131;07;Районний бюджет Міжгірського р-ну;07306200000
131;08;Бюджет с. Долинське;08307513000
131;09;Бюджет с. Котиківка;09304510000
131;10;Бюджет с. Дружня;10305502000
131;11;Бюджет с.Розкошна;11304518000
131;12;Бюджет с.Тимошине;12303511000
131;13;Бюджет с.Летня;13304518000
131;14;Бюджет Врадіївського р-ну;14308200000
131;15;Бюджет с. Усатова;15306518000
131;16;ЗАГРУНОВСКИЙ/С.ЗАГРУНОВКА;16306508000
131;17;Бюджет с. Бережниця;17306502000
131;18;Бюджет с.Старикове;18304522000
131;19;Бюджет с.Красне;19304513000
131;20;Бюджет с.Огульці;20306511000
131;21;Бюджет с. Чонгар;21307515000
131;22;с.Богданiвцi;22305501000
131;23;Бюджет с. Богдани;23305502000
131;24;Бюджет с. Берегомет;24306501000
131;25;Бюджет с. Хотівля;25305529000
132;01;Бюджет селища Октябрьське;01305402000
132;02;ЖМЕРИНСЬКИЙ РАЙОН/М.ЖМЕРИНКА;02305200000
132;03;Бюджет с. Берестяне;03305501000
132;04;Бюджет Новоселівської сільської ради;04306508000
132;05;Бюджет с. Степано-Кринка;05301513000
132;06;Бюджет Романівського р-ну;06306200000
132;07;Бюджет селища Міжгір``я;07306401000
132;08;Бюджет с. Лукашеве;08307524000
132;09;Бюджет с. Кунисівці;09304511000
132;10;Бюджет с. Жовтневе;10305503000
132;11;Бюджет с.Свірнево;11304519000
132;12;Бюджет с.Червоноармійське;12303512000
132;13;Бюджет с.Літиня;13304519000
132;14;Бюджет Врадіївської сільської ради;14308401000
132;15;Бюджет с. Холодної Балки;15306519000
132;16;КИРИЛЛО-АННОВСКИЙ/С.КИРИЛЛО-АННОВКА;16306509000
132;17;Бюджет с. Велюнь;17306505000
132;18;Бюджет с.Студенок;18304523000
132;19;Бюджет с.Крогулець;19304514000
132;20;Бюджет с.Перекіп;20306513000
132;21;Бюджет с. Щорсівка;21307517000
132;22;с.Божикiвцi;22305502000
132;23;Бюджет с. Богуславець;23305503000
132;24;Бюджет с. Біла;24306502000
132;25;Бюджет с. Хрипівка;25305530000
133;01;Бюджет с.Олександрівка;01305513000
133;02;БРАЇЛIВ;02305401000
133;03;Бюджет с. Борохів;03305502000
133;04;Бюджет Покровської сільської ради;04306509000
133;05;Бюджет с. Успенка;05301514000
133;06;Бюджет Романівської селищноі ради;06306401000
133;07;Бюджет с.Буковець;07306501000
133;08;Бюджет с. Лисогірка;08307525000
133;09;Бюджет с. Лука;09304512000
133;10;Бюджет с. Загальці;10305504000
133;11;Бюджет с.Семидуби;11304520000
133;12;Бюджет с.Шарівка;12303513000
133;13;Бюджет с.Лішня;13304520000
133;14;Бюджет Адамівської сільської ради;14308501000
133;15;Бюджет с. Ясок;15306520000
133;16;ЛЮТЕНСКО-БУДИЩАНСКИЙ/С.ЛЮТЕНСКИЕ БУДИЩА;16306510000
133;17;Бюджет с. Берестя;17306503000
133;18;Бюджет с.Суходол;18304524000
133;19;Бюджет с.Лежанівка;19304515000
133;20;Бюджет с.Сидоренково;20306514000
133;21;Бюджет Голопристанського р-ну;21308200000
133;22;с.Волоське;22305503000
133;23;Бюджет с. Броварки;23305504000
133;24;Бюджет с. Борівці;24306503000
